0.01	1.25	96.9922
0.01	1.26	96.8599
0.01	1.27	96.7137
0.01	1.28	96.5515
0.01	1.29	96.3707
0.01	1.3	96.1679
0.01	1.31	95.9391
0.01	1.32	95.6792
0.01	1.33	95.3812
0.01	1.34	95.0367
0.01	1.35	94.6338
0.01	1.36	94.1568
0.01	1.37	93.5834
0.01	1.38	92.8816
0.01	1.39	92.0032
0.01	1.4	90.8731
0.01	1.41	89.3666
0.01	1.42	87.2621
0.01	1.43	84.1302
0.01	1.44	79.0459
0.01	1.45	69.7551
0.01	1.46	49.9949
0.01	1.47	0

0.02	0	0
0.02	0.01	30.2246
0.02	0.02	49.9797
0.02	0.03	62.2982
0.02	0.04	70.2128
0.02	0.05	75.5515
0.02	0.06	79.3312
0.02	0.07	82.1227
0.02	0.08	84.2582
0.02	0.09	85.9396
0.02	0.1	87.2953
0.02	0.11	88.4101
0.02	0.12	89.3419
0.02	0.13	90.1317
0.02	0.14	90.8091
0.02	0.15	91.3962
0.02	0.16	91.9095
0.02	0.17	92.3619
0.02	0.18	92.7633
0.02	0.19	93.1216
0.02	0.2	93.4433
0.02	0.21	93.7335
0.02	0.22	93.9965
0.02	0.23	94.2357
0.02	0.24	94.4542
0.02	0.25	94.6543
0.02	0.26	94.8381
0.02	0.27	95.0075
0.02	0.28	95.1639
0.02	0.29	95.3088
0.02	0.3	95.4431
0.02	0.31	95.568
0.02	0.32	95.6843
0.02	0.33	95.7927
0.02	0.34	95.8939
0.02	0.35	95.9886
0.02	0.36	96.0772
0.02	0.37	96.1603
0.02	0.38	96.2382
0.02	0.39	96.3114
0.02	0.4	96.3801
0.02	0.41	96.4447
0.02	0.42	96.5055
0.02	0.43	96.5626
0.02	0.44	96.6164
0.02	0.45	96.6671
0.02	0.46	96.7147
0.02	0.47	96.7596
0.02	0.48	96.8018
0.02	0.49	96.8415
0.02	0.5	96.8788
0.02	0.51	96.9139
0.02	0.52	96.9468
0.02	0.53	96.9776
0.02	0.54	97.0065
0.02	0.55	97.0335
0.02	0.56	97.0588
0.02	0.57	97.0822
0.02	0.58	97.104
0.02	0.59	97.1242
0.02	0.6	97.1428
0.02	0.61	97.1599
0.02	0.62	97.1756
0.02	0.63	97.1898
0.02	0.64	97.2026
0.02	0.65	97.214
0.02	0.66	97.2241
0.02	0.67	97.2329
0.02	0.68	97.2404
0.02	0.69	97.2466
0.02	0.7	97.2516
0.02	0.71	97.2553
0.02	0.72	97.2578
0.02	0.73	97.259
0.02	0.74	97.259
0.02	0.75	97.2578
0.02	0.76	97.2553
0.02	0.77	97.2516
0.02	0.78	97.2466
0.02	0.79	97.2404
0.02	0.8	97.2329
0.02	0.81	97.2241
0.02	0.82	97.214
0.02	0.83	97.2026
0.02	0.84	97.1898
0.02	0.85	97.1756
0.02	0.86	97.1599
0.02	0.87	97.1428
0.02	0.88	97.1242
0.02	0.89	97.104
0.02	0.9	97.0822
0.02	0.91	97.0588
0.02	0.92	97.0335
0.02	0.93	97.0065
0.02	0.94	96.9776
0.02	0.95	96.9468
0.02	0.96	96.9139
0.02	0.97	96.8788
0.02	0.98	96.8415
0.02	0.99	96.8018
0.02	1	96.7596
0.02	1.01	96.7147
0.02	1.02	96.6671
0.02	1.03	96.6164
0.02	1.04	96.5626
0.02	1.05	96.5055
0.02	1.06	96.4447
0.02	1.07	96.3801
0.02	1.08	96.3114
0.02	1.09	96.2382
0.02	1.1	96.1603
0.02	1.11	96.0772
0.02	1.12	95.9886
0.02	1.13	95.8939
0.02	1.14	95.7927
0.02	1.15	95.6843
0.02	1.16	95.568
0.02	1.17	95.4431
0.02	1.18	95.3088
0.02	1.19	95.1639
0.02	1.2	95.0075
0.02	1.21	94.8381
0.02	1.22	94.6543
0.02	1.23	94.4542
0.02	1.24	94.2357
0.02	1.25	93.9965
0.02	1.26	93.7335
0.02	1.27	93.4433
0.02	1.28	93.1216
0.02	1.29	92.7633
0.02	1.3	92.3619
0.02	1.31	91.9095
0.02	1.32	91.3962
0.02	1.33	90.8091
0.02	1.34	90.1317
0.02	1.35	89.3419
0.02	1.36	88.4101
0.02	1.37	87.2953
0.02	1.38	85.9396
0.02	1.39	84.2582
0.02	1.4	82.1227
0.02	1.41	79.3312
0.02	1.42	75.5515
0.02	1.43	70.2128
0.02	1.44	62.2982
0.02	1.45	49.9797
0.02	1.46	30.2246
0.02	1.47	0

0.03	0	0
0.03	0.01	20.9237
0.03	0.02	37.641
0.03	0.03	49.9544
0.03	0.04	58.8715
0.03	0.05	65.3998
0.03	0.06	70.2839
0.03	0.07	74.0283
0.03	0.08	76.9672
0.03	0.09	79.3234
0.03	0.1	81.2481
0.03	0.11	82.8462
0.03	0.12	84.1919
0.03	0.13	85.339
0.03	0.14	86.3274
0.03	0.15	87.187
0.03	0.16	87.9409
0.03	0.17	88.6068
0.03	0.18	89.1989
0.03	0.19	89.7284
0.03	0.2	90.2045
0.03	0.21	90.6344
0.03	0.22	91.0245
0.03	0.23	91.3797
0.03	0.24	91.7042
0.03	0.25	92.0017
0.03	0.26	92.2753
0.03	0.27	92.5274
0.03	0.28	92.7605
0.03	0.29	92.9763
0.03	0.3	93.1765
0.03	0.31	93.3628
0.03	0.32	93.5362
0.03	0.33	93.698
0.03	0.34	93.8491
0.03	0.35	93.9905
0.03	0.36	94.1228
0.03	0.37	94.2469
0.03	0.38	94.3633
0.03	0.39	94.4726
0.03	0.4	94.5753
0.03	0.41	94.6719
0.03	0.42	94.7627
0.03	0.43	94.8482
0.03	0.44	94.9286
0.03	0.45	95.0043
0.03	0.46	95.0756
0.03	0.47	95.1427
0.03	0.48	95.2059
0.03	0.49	95.2652
0.03	0.5	95.3211
0.03	0.51	95.3735
0.03	0.52	95.4228
0.03	0.53	95.4689
0.03	0.54	95.5122
0.03	0.55	95.5526
0.03	0.56	95.5903
0.03	0.57	95.6254
0.03	0.58	95.658
0.03	0.59	95.6883
0.03	0.6	95.7161
0.03	0.61	95.7417
0.03	0.62	95.7651
0.03	0.63	95.7864
0.03	0.64	95.8056
0.03	0.65	95.8227
0.03	0.66	95.8378
0.03	0.67	95.851
0.03	0.68	95.8622
0.03	0.69	95.8715
0.03	0.7	95.879
0.03	0.71	95.8845
0.03	0.72	95.8882
0.03	0.73	95.89
0.03	0.74	95.89
0.03	0.75	95.8882
0.03	0.76	95.8845
0.03	0.77	95.879
0.03	0.78	95.8715
0.03	0.79	95.8622
0.03	0.8	95.851
0.03	0.81	95.8378
0.03	0.82	95.8227
0.03	0.83	95.8056
0.03	0.84	95.7864
0.03	0.85	95.7651
0.03	0.86	95.7417
0.03	0.87	95.7161
0.03	0.88	95.6883
0.03	0.89	95.658
0.03	0.9	95.6254
0.03	0.91	95.5903
0.03	0.92	95.5526
0.03	0.93	95.5122
0.03	0.94	95.4689
0.03	0.95	95.4228
0.03	0.96	95.3735
0.03	0.97	95.3211
0.03	0.98	95.2652
0.03	0.99	95.2059
0.03	1	95.1427
0.03	1.01	95.0756
0.03	1.02	95.0043
0.03	1.03	94.9286
0.03	1.04	94.8482
0.03	1.05	94.7627
0.03	1.06	94.6719
0.03	1.07	94.5753
0.03	1.08	94.4726
0.03	1.09	94.3633
0.03	1.1	94.2469
0.03	1.11	94.1228
0.03	1.12	93.9905
0.03	1.13	93.8491
0.03	1.14	93.698
0.03	1.15	93.5362
0.03	1.16	93.3628
0.03	1.17	93.1765
0.03	1.18	92.9763
0.03	1.19	92.7605
0.03	1.2	92.5274
0.03	1.21	92.2753
0.03	1.22	92.0017
0.03	1.23	91.7042
0.03	1.24	91.3797
0.03	1.25	91.0245
0.03	1.26	90.6344
0.03	1.27	90.2045
0.03	1.28	89.7284
0.03	1.29	89.1989
0.03	1.3	88.6068
0.03	1.31	87.9409
0.03	1.32	87.187
0.03	1.33	86.3274
0.03	1.34	85.339
0.03	1.35	84.1919
0.03	1.36	82.8462
0.03	1.37	81.2481
0.03	1.38	79.3234
0.03	1.39	76.9672
0.03	1.4	74.0283
0.03	1.41	70.2839
0.03	1.42	65.3998
0.03	1.43	58.8715
0.03	1.44	49.9544
0.03	1.45	37.641
0.03	1.46	20.9237
0.03	1.47	0

0.04	0	0
0.04	0.01	15.8293
0.04	0.02	29.7061
0.04	0.03	41.007
0.04	0.04	49.919
0.04	0.05	56.8922
0.04	0.06	62.3765
0.04	0.07	66.7394
0.04	0.08	70.2588
0.04	0.09	73.1387
0.04	0.1	75.5277
0.04	0.11	77.5348
0.04	0.12	79.2405
0.04	0.13	80.7051
0.04	0.14	81.9744
0.04	0.15	83.0836
0.04	0.16	84.0601
0.04	0.17	84.9255
0.04	0.18	85.6971
0.04	0.19	86.3887
0.04	0.2	87.0117
0.04	0.21	87.5753
0.04	0.22	88.0873
0.04	0.23	88.5542
0.04	0.24	88.9813
0.04	0.25	89.3732
0.04	0.26	89.7338
0.04	0.27	90.0665
0.04	0.28	90.3742
0.04	0.29	90.6593
0.04	0.3	90.924
0.04	0.31	91.1703
0.04	0.32	91.3998
0.04	0.33	91.6139
0.04	0.34	91.8141
0.04	0.35	92.0013
0.04	0.36	92.1767
0.04	0.37	92.3411
0.04	0.38	92.4955
0.04	0.39	92.6404
0.04	0.4	92.7767
0.04	0.41	92.9048
0.04	0.42	93.0253
0.04	0.43	93.1387
0.04	0.44	93.2455
0.04	0.45	93.3461
0.04	0.46	93.4407
0.04	0.47	93.5298
0.04	0.48	93.6136
0.04	0.49	93.6925
0.04	0.5	93.7667
0.04	0.51	93.8364
0.04	0.52	93.9018
0.04	0.53	93.9631
0.04	0.54	94.0206
0.04	0.55	94.0743
0.04	0.56	94.1244
0.04	0.57	94.1711
0.04	0.58	94.2145
0.04	0.59	94.2546
0.04	0.6	94.2917
0.04	0.61	94.3257
0.04	0.62	94.3569
0.04	0.63	94.3851
0.04	0.64	94.4106
0.04	0.65	94.4334
0.04	0.66	94.4535
0.04	0.67	94.471
0.04	0.68	94.4859
0.04	0.69	94.4983
0.04	0.7	94.5082
0.04	0.71	94.5156
0.04	0.72	94.5205
0.04	0.73	94.5229
0.04	0.74	94.5229
0.04	0.75	94.5205
0.04	0.76	94.5156
0.04	0.77	94.5082
0.04	0.78	94.4983
0.04	0.79	94.4859
0.04	0.8	94.471
0.04	0.81	94.4535
0.04	0.82	94.4334
0.04	0.83	94.4106
0.04	0.84	94.3851
0.04	0.85	94.3569
0.04	0.86	94.3257
0.04	0.87	94.2917
0.04	0.88	94.2546
0.04	0.89	94.2145
0.04	0.9	94.1711
0.04	0.91	94.1244
0.04	0.92	94.0743
0.04	0.93	94.0206
0.04	0.94	93.9631
0.04	0.95	93.9018
0.04	0.96	93.8364
0.04	0.97	93.7667
0.04	0.98	93.6925
0.04	0.99	93.6136
0.04	1	93.5298
0.04	1.01	93.4407
0.04	1.02	93.3461
0.04	1.03	93.2455
0.04	1.04	93.1387
0.04	1.05	93.0253
0.04	1.06	92.9048
0.04	1.07	92.7767
0.04	1.08	92.6404
0.04	1.09	92.4955
0.04	1.1	92.3411
0.04	1.11	92.1767
0.04	1.12	92.0013
0.04	1.13	91.8141
0.04	1.14	91.6139
0.04	1.15	91.3998
0.04	1.16	91.1703
0.04	1.17	90.924
0.04	1.18	90.6593
0.04	1.19	90.3742
0.04	1.2	90.0665
0.04	1.21	89.7338
0.04	1.22	89.3732
0.04	1.23	88.9813
0.04	1.24	88.5542
0.04	1.25	88.0873
0.04	1.26	87.5753
0.04	1.27	87.0117
0.04	1.28	86.3887
0.04	1.29	85.6971
0.04	1.3	84.9255
0.04	1.31	84.0601
0.04	1.32	83.0836
0.04	1.33	81.9744
0.04	1.34	80.7051
0.04	1.35	79.2405
0.04	1.36	77.5348
0.04	1.37	75.5277
0.04	1.38	73.1387
0.04	1.39	70.2588
0.04	1.4	66.7394
0.04	1.41	62.3765
0.04	1.42	56.8922
0.04	1.43	49.919
0.04	1.44	41.007
0.04	1.45	29.7061
0.04	1.46	15.8293
0.04	1.47	0

0.05	0	0
0.05	0.01	12.6873
0.05	0.02	24.3473
0.05	0.03	34.4483
0.05	0.04	42.9053
0.05	0.05	49.8734
0.05	0.06	55.5904
0.05	0.07	60.2941
0.05	0.08	64.19
0.05	0.09	67.4447
0.05	0.1	70.1891
0.05	0.11	72.5247
0.05	0.12	74.5301
0.05	0.13	76.2665
0.05	0.14	77.7816
0.05	0.15	79.1129
0.05	0.16	80.2905
0.05	0.17	81.3381
0.05	0.18	82.2752
0.05	0.19	83.1176
0.05	0.2	83.8782
0.05	0.21	84.5678
0.05	0.22	85.1954
0.05	0.23	85.7685
0.05	0.24	86.2935
0.05	0.25	86.7759
0.05	0.26	87.2203
0.05	0.27	87.6306
0.05	0.28	88.0104
0.05	0.29	88.3627
0.05	0.3	88.69
0.05	0.31	88.9947
0.05	0.32	89.2787
0.05	0.33	89.5439
0.05	0.34	89.7919
0.05	0.35	90.024
0.05	0.36	90.2415
0.05	0.37	90.4455
0.05	0.38	90.637
0.05	0.39	90.817
