4	1.16778e-05	1.74748e-05
16	1.72998e-05	1.81387e-05
64	3.06478e-05	2.86829e-05
256	0.000117332	0.00010058
1024	0.000112198	2.67387e-05
4096	0.000343187	2.93382e-05
16384	0.00129387	0.00011492
