1.9000000000000000e-01	6.8902875883944170e-01	1.4262605176788834e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.2920000000000087e-01	0.0000000000000000e+00
2.0000000000000001e-01	6.8902875883944170e-01	1.4189875176788833e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.2730000000000095e-01	0.0000000000000000e+00
2.0999999999999999e-01	6.8902875883944170e-01	1.4107335176788833e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.2540000000000102e-01	0.0000000000000000e+00
2.2000000000000000e-01	6.8902875883944170e-01	1.4014985176788832e+00	0.0000000000000000e+00	0.0000000000000000e+00	-9.2350000000000110e-01	0.0000000000000000e+00
2.3000000000000001e-01	6.8902875883944170e-01	1.3912825176788832e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0216000000000012e+00	0.0000000000000000e+00
2.3999999999999999e-01	6.8902875883944170e-01	1.3800855176788831e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.1197000000000012e+00	0.0000000000000000e+00
2.5000000000000000e-01	6.8902875883944170e-01	1.3679075176788831e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.2178000000000013e+00	0.0000000000000000e+00
2.6000000000000001e-01	6.8902875883944170e-01	1.3547485176788832e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.3159000000000014e+00	0.0000000000000000e+00
2.7000000000000002e-01	6.8902875883944170e-01	1.3406085176788831e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4140000000000015e+00	0.0000000000000000e+00
2.8000000000000003e-01	6.8902875883944170e-01	1.3254875176788832e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5121000000000016e+00	0.0000000000000000e+00
2.8999999999999998e-01	6.8902875883944170e-01	1.3093855176788831e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6102000000000016e+00	0.0000000000000000e+00
2.9999999999999999e-01	6.8902875883944170e-01	1.2923025176788832e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7083000000000017e+00	0.0000000000000000e+00
3.1000000000000000e-01	6.8902875883944170e-01	1.2742385176788831e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8064000000000018e+00	0.0000000000000000e+00
3.2000000000000001e-01	6.8902875883944170e-01	1.2551935176788831e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.9045000000000019e+00	0.0000000000000000e+00
3.3000000000000002e-01	6.8902875883944170e-01	1.2351675176788830e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.0026000000000019e+00	0.0000000000000000e+00
3.4000000000000002e-01	6.8902875883944170e-01	1.2141605176788830e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.1007000000000020e+00	0.0000000000000000e+00
3.5000000000000003e-01	6.8902875883944170e-01	1.1921725176788829e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.1988000000000021e+00	0.0000000000000000e+00
3.5999999999999999e-01	6.8902875883944170e-01	1.1692035176788829e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.2969000000000022e+00	0.0000000000000000e+00
3.7000000000000000e-01	6.8902875883944170e-01	1.1452535176788829e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.3950000000000022e+00	0.0000000000000000e+00
3.8000000000000000e-01	6.8902875883944170e-01	1.1203225176788829e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4931000000000023e+00	0.0000000000000000e+00
3.9000000000000001e-01	6.8902875883944170e-01	1.0944105176788830e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.5912000000000024e+00	0.0000000000000000e+00
4.0000000000000002e-01	6.8902875883944170e-01	1.0675175176788829e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.6893000000000025e+00	0.0000000000000000e+00
4.1000000000000003e-01	6.8902875883944170e-01	1.0396435176788830e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.7874000000000025e+00	0.0000000000000000e+00
4.1999999999999998e-01	6.8902875883944170e-01	1.0107885176788829e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.8855000000000026e+00	0.0000000000000000e+00
4.2999999999999999e-01	6.8902875883944170e-01	9.8095251767888292e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.9836000000000027e+00	0.0000000000000000e+00
4.4000000000000000e-01	6.8902875883944170e-01	9.5013551767888293e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.0817000000000028e+00	0.0000000000000000e+00
4.5000000000000001e-01	6.8902875883944170e-01	9.1833751767888294e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.1798000000000028e+00	0.0000000000000000e+00
4.6000000000000002e-01	6.8902875883944170e-01	8.8555851767888294e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.2779000000000029e+00	0.0000000000000000e+00
4.7000000000000003e-01	6.8902875883944170e-01	8.5179851767888293e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.3760000000000030e+00	0.0000000000000000e+00
4.7999999999999998e-01	6.8902875883944170e-01	8.1705751767888291e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.4741000000000031e+00	0.0000000000000000e+00
4.8999999999999999e-01	6.8902875883944170e-01	7.8133551767888287e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.5722000000000032e+00	0.0000000000000000e+00
5.0000000000000000e-01	6.8902875883944170e-01	7.4463251767888283e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.6703000000000032e+00	0.0000000000000000e+00
5.1000000000000001e-01	6.8902875883944170e-01	7.0694851767888278e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.7684000000000033e+00	0.0000000000000000e+00
5.2000000000000002e-01	6.8902875883944170e-01	6.6828351767888272e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.8665000000000034e+00	0.0000000000000000e+00
5.3000000000000003e-01	6.8902875883944170e-01	6.2872456752923533e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.9558950149647392e+00	0.0000000000000000e+00
5.4000000000000004e-01	6.8902875883944170e-01	5.8843766195923697e-01	0.0000000000000000e+00	0.0000000000000000e+00	-4.0286905569998401e+00	0.0000000000000000e+00
5.5000000000000004e-01	6.8902875883944170e-01	5.4759185029802748e-01	0.0000000000000000e+00	0.0000000000000000e+00	-4.0845811661209446e+00	0.0000000000000000e+00
5.6000000000000005e-01	6.8902875883944170e-01	5.0635852712063856e-01	0.0000000000000000e+00	0.0000000000000000e+00	-4.1233323177388961e+00	0.0000000000000000e+00
5.7000000000000006e-01	6.8902875883944170e-01	4.6491071305307069e-01	0.0000000000000000e+00	0.0000000000000000e+00	-4.1447814067567856e+00	0.0000000000000000e+00
5.7999999999999996e-01	6.8902875883944170e-01	4.2342232875424041e-01	0.0000000000000000e+00	0.0000000000000000e+00	-4.1488384298830265e+00	0.0000000000000000e+00
5.8999999999999997e-01	6.8902875883944170e-01	3.8206746512126644e-01	0.0000000000000000e+00	0.0000000000000000e+00	-4.1354863632973942e+00	0.0000000000000000e+00
5.9999999999999998e-01	6.8902875883944170e-01	3.4101965278041352e-01	0.0000000000000000e+00	0.0000000000000000e+00	-4.1047812340852907e+00	0.0000000000000000e+00
6.0999999999999999e-01	6.8902875883944170e-01	3.0045113392900868e-01	0.0000000000000000e+00	0.0000000000000000e+00	-4.0568518851404809e+00	0.0000000000000000e+00
6.2000000000000000e-01	6.8902875883944170e-01	2.6053213958378063e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.9918994345228054e+00	0.0000000000000000e+00
6.3000000000000000e-01	6.8902875883944170e-01	2.2143017526838585e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.9101964315394788e+00	0.0000000000000000e+00
6.4000000000000001e-01	6.8902875883944170e-01	1.8330931813747417e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.8120857130911672e+00	0.0000000000000000e+00
6.5000000000000002e-01	6.8902875883944170e-01	1.4632952848665642e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.6979789650817758e+00	0.0000000000000000e+00
6.6000000000000003e-01	6.8902875883944170e-01	1.1064597853737178e-01	0.0000000000000000e+00	0.0000000000000000e+00	-3.5683549949284643e+00	0.0000000000000000e+00
6.7000000000000004e-01	6.8902875883944170e-01	7.6408401313165036e-02	0.0000000000000000e+00	0.0000000000000000e+00	-3.4237577224206746e+00	0.0000000000000000e+00
6.8000000000000005e-01	6.8902875883944170e-01	4.3760462339577082e-02	0.0000000000000000e+00	0.0000000000000000e+00	-3.2647938973587953e+00	0.0000000000000000e+00
6.9000000000000006e-01	6.8902875883944170e-01	1.2839156804081382e-02	0.0000000000000000e+00	0.0000000000000000e+00	-3.0921305535495698e+00	0.0000000000000000e+00
7.0000000000000007e-01	6.8902875883944170e-01	-1.6225765294334789e-02	0.0000000000000000e+00	0.0000000000000000e+00	-2.9064922098416170e+00	0.0000000000000000e+00
7.0999999999999996e-01	6.8902875883944170e-01	-4.3312343593793906e-02	0.0000000000000000e+00	0.0000000000000000e+00	-2.7086578299459121e+00	0.0000000000000000e+00
7.1999999999999997e-01	6.8902875883944170e-01	-6.8306919131776139e-02	0.0000000000000000e+00	0.0000000000000000e+00	-2.4994575537982229e+00	0.0000000000000000e+00
7.2999999999999998e-01	6.8902875883944170e-01	-9.1104611273567726e-02	0.0000000000000000e+00	0.0000000000000000e+00	-2.2797692141791592e+00	0.0000000000000000e+00
7.3999999999999999e-01	6.8902875883944170e-01	-1.1160975780565334e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.0505146532085616e+00	0.0000000000000000e+00
7.5000000000000000e-01	6.8902875883944170e-01	-1.2973631634736060e-01	0.0000000000000000e+00	0.0000000000000000e+00	-1.8126558541707267e+00	0.0000000000000000e+00
7.6000000000000001e-01	6.8902875883944170e-01	-1.4540822539637910e-01	0.0000000000000000e+00	0.0000000000000000e+00	-1.5671909049018500e+00	0.0000000000000000e+00
7.7000000000000002e-01	6.8902875883944170e-01	-1.5855972349315775e-01	0.0000000000000000e+00	0.0000000000000000e+00	-1.3151498096778662e+00	0.0000000000000000e+00
7.8000000000000003e-01	6.8902875883944170e-01	-1.6913562516492348e-01	0.0000000000000000e+00	0.0000000000000000e+00	-1.0575901671765715e+00	0.0000000000000000e+00
7.9000000000000004e-01	6.8902875883944170e-01	-1.7709155249142233e-01	0.0000000000000000e+00	0.0000000000000000e+00	-7.9559273264988561e-01	0.0000000000000000e+00
8.0000000000000004e-01	6.8902875883944170e-01	-1.8239412132070218e-01	0.0000000000000000e+00	0.0000000000000000e+00	-5.3025688292798412e-01	0.0000000000000000e+00
8.1000000000000005e-01	6.8902875883944170e-01	-1.8502108135354975e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6269600328475801e-01	0.0000000000000000e+00
8.2000000000000006e-01	6.8902875883944170e-01	-1.8496140950876916e-01	0.0000000000000000e+00	0.0000000000000000e+00	5.9671844780599392e-03	0.0000000000000000e+00
8.3000000000000007e-01	6.8902875883944170e-01	-1.8221535617752807e-01	0.0000000000000000e+00	0.0000000000000000e+00	2.7460533312410790e-01	0.0000000000000000e+00
8.3999999999999997e-01	6.8902875883944170e-01	-1.7679444417268247e-01	0.0000000000000000e+00	0.0000000000000000e+00	5.4209120048455972e-01	0.0000000000000000e+00
8.4999999999999998e-01	6.8902875883944170e-01	-1.6872142037748836e-01	0.0000000000000000e+00	0.0000000000000000e+00	8.0730237951941231e-01	0.0000000000000000e+00
8.5999999999999999e-01	6.8902875883944170e-01	-1.5803016029658920e-01	0.0000000000000000e+00	0.0000000000000000e+00	1.0691260080899152e+00	0.0000000000000000e+00
8.7000000000000000e-01	6.8902875883944170e-01	-1.4476552590979622e-01	0.0000000000000000e+00	0.0000000000000000e+00	1.3264634386792982e+00	0.0000000000000000e+00
8.8000000000000000e-01	6.8902875883944170e-01	-1.2898317742512608e-01	0.0000000000000000e+00	0.0000000000000000e+00	1.5782348484670135e+00	0.0000000000000000e+00
8.9000000000000001e-01	6.8902875883944170e-01	-1.1074933972100612e-01	0.0000000000000000e+00	0.0000000000000000e+00	1.8233837704119953e+00	0.0000000000000000e+00
9.0000000000000002e-01	6.8902875883944170e-01	-9.0140524457687166e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.0608815263318951e+00	0.0000000000000000e+00
9.1000000000000003e-01	6.8902875883944170e-01	-6.7243209023922251e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2897315433764915e+00	0.0000000000000000e+00
9.2000000000000004e-01	6.8902875883944170e-01	-4.2153473666094621e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.5089735357827627e+00	0.0000000000000000e+00
9.3000000000000005e-01	6.8902875883944170e-01	-1.4976598322450487e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.7176875343644133e+00	0.0000000000000000e+00
9.4000000000000006e-01	6.8902875883944170e-01	1.4173379145825178e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.9149977468275665e+00	0.0000000000000000e+00
9.5000000000000007e-01	6.8902875883944170e-01	4.5174141472967319e-02	0.0000000000000000e+00	0.0000000000000000e+00	3.1000762327142142e+00	0.0000000000000000e+00
9.5999999999999996e-01	6.8902875883944170e-01	7.7895605248495939e-02	0.0000000000000000e+00	0.0000000000000000e+00	3.2721463775528621e+00	0.0000000000000000e+00
9.6999999999999997e-01	6.8902875883944170e-01	1.1220046676487958e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.4304861516383633e+00	0.0000000000000000e+00
9.7999999999999998e-01	6.8902875883944170e-01	1.4794477816254614e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.5744311397666553e+00	0.0000000000000000e+00
9.8999999999999999e-01	6.8902875883944170e-01	1.8497855145465839e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.7033773292112242e+00	0.0000000000000000e+00
1.0000000000000000e+00	6.8902875883944170e-01	2.2314638789708405e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.8167836442425660e+00	0.0000000000000000e+00
1.0100000000000000e+00	6.8902875883944170e-01	2.6228813006263862e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.9141742165554567e+00	0.0000000000000000e+00
1.0200000000000000e+00	6.8902875883944170e-01	3.0223953388340880e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.9951403820770146e+00	0.0000000000000000e+00
1.0300000000000000e+00	6.8902875883944170e-01	3.4283295784117551e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.0593423957766701e+00	0.0000000000000000e+00
1.0400000000000000e+00	6.8902875883944170e-01	3.8389806641400021e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.1065108572824700e+00	0.0000000000000000e+00
1.0500000000000000e+00	6.8902875883944170e-01	4.2526254482721665e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.1364478413216421e+00	0.0000000000000000e+00
1.0600000000000001e+00	6.8902875883944170e-01	4.6675282210963592e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.1490277282419266e+00	0.0000000000000000e+00
1.0700000000000001e+00	6.8902875883944170e-01	5.0819479942092305e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.1441977311287070e+00	0.0000000000000000e+00
1.0800000000000001e+00	6.8902875883944170e-01	5.4941458059398374e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.1219781173060719e+00	0.0000000000000000e+00
1.0900000000000001e+00	6.8902875883944170e-01	5.9023920182690748e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.0824621232923715e+00	0.0000000000000000e+00
1.1000000000000001e+00	6.8902875883944170e-01	6.3049735746257873e-01	0.0000000000000000e+00	0.0000000000000000e+00	4.0258155635671198e+00	0.0000000000000000e+00
1.1100000000000001e+00	6.8902875883944170e-01	6.7002011881048784e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.9522761347909108e+00	0.0000000000000000e+00
1.1200000000000001e+00	6.8902875883944170e-01	7.0864164299446719e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.8621524183979368e+00	0.0000000000000000e+00
1.1300000000000001e+00	6.8902875883944170e-01	7.4628216717844653e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.7640524183979367e+00	0.0000000000000000e+00
1.1400000000000001e+00	6.8902875883944170e-01	7.8294169136242586e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.6659524183979366e+00	0.0000000000000000e+00
1.1500000000000001e+00	6.8902875883944170e-01	8.1862021554640518e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.5678524183979365e+00	0.0000000000000000e+00
1.1599999999999999e+00	6.8902875883944170e-01	8.5331773973038461e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.4697524183979365e+00	0.0000000000000000e+00
1.1699999999999999e+00	6.8902875883944170e-01	8.8703426391436402e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.3716524183979364e+00	0.0000000000000000e+00
1.1799999999999999e+00	6.8902875883944170e-01	9.1976978809834342e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.2735524183979363e+00	0.0000000000000000e+00
1.1899999999999999e+00	6.8902875883944170e-01	9.5152431228232282e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.1754524183979362e+00	0.0000000000000000e+00
1.2000000000000000e+00	6.8902875883944170e-01	9.8229783646630220e-01	0.0000000000000000e+00	0.0000000000000000e+00	3.0773524183979362e+00	0.0000000000000000e+00
1.2100000000000000e+00	6.8902875883944170e-01	1.0120903606502816e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.9792524183979361e+00	0.0000000000000000e+00
1.2200000000000000e+00	6.8902875883944170e-01	1.0409018848342608e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.8811524183979360e+00	0.0000000000000000e+00
1.2300000000000000e+00	6.8902875883944170e-01	1.0687324090182402e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.7830524183979359e+00	0.0000000000000000e+00
1.2400000000000000e+00	6.8902875883944170e-01	1.0955819332022196e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.6849524183979359e+00	0.0000000000000000e+00
1.2500000000000000e+00	6.8902875883944170e-01	1.1214504573861990e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.5868524183979358e+00	0.0000000000000000e+00
1.2600000000000000e+00	6.8902875883944170e-01	1.1463379815701784e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.4887524183979357e+00	0.0000000000000000e+00
1.2700000000000000e+00	6.8902875883944170e-01	1.1702445057541577e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3906524183979356e+00	0.0000000000000000e+00
1.2800000000000000e+00	6.8902875883944170e-01	1.1931700299381371e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2925524183979356e+00	0.0000000000000000e+00
1.2900000000000000e+00	6.8902875883944170e-01	1.2151145541221164e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.1944524183979355e+00	0.0000000000000000e+00
1.3000000000000000e+00	6.8902875883944170e-01	1.2360780783060958e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.0963524183979354e+00	0.0000000000000000e+00
1.3100000000000001e+00	6.8902875883944170e-01	1.2560606024900751e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.9982524183979353e+00	0.0000000000000000e+00
1.3200000000000001e+00	6.8902875883944170e-01	1.2750621266740545e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.9001524183979353e+00	0.0000000000000000e+00
1.3300000000000001e+00	6.8902875883944170e-01	1.2930826508580338e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.8020524183979352e+00	0.0000000000000000e+00
1.3400000000000001e+00	6.8902875883944170e-01	1.3101221750420131e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7039524183979351e+00	0.0000000000000000e+00
1.3500000000000001e+00	6.8902875883944170e-01	1.3261806992259926e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.6058524183979350e+00	0.0000000000000000e+00
1.3600000000000001e+00	6.8902875883944170e-01	1.3412582234099719e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5077524183979349e+00	0.0000000000000000e+00
1.3700000000000001e+00	6.8902875883944170e-01	1.3553547475939514e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.4096524183979349e+00	0.0000000000000000e+00
1.3800000000000001e+00	6.8902875883944170e-01	1.3684702717779307e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.3115524183979348e+00	0.0000000000000000e+00
1.3900000000000001e+00	6.8902875883944170e-01	1.3806047959619101e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.2134524183979347e+00	0.0000000000000000e+00
1.4000000000000001e+00	6.8902875883944170e-01	1.3917583201458894e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1153524183979346e+00	0.0000000000000000e+00
1.4099999999999999e+00	6.8902875883944170e-01	1.4019308443298688e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0172524183979346e+00	0.0000000000000000e+00
1.4199999999999999e+00	6.8902875883944170e-01	1.4111223685138481e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.1915241839793449e-01	0.0000000000000000e+00
1.4299999999999999e+00	6.8902875883944170e-01	1.4193328926978275e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.2105241839793441e-01	0.0000000000000000e+00
1.4399999999999999e+00	6.8902875883944170e-01	1.4265624168818067e+00	0.0000000000000000e+00	0.0000000000000000e+00	7.2295241839793434e-01	0.0000000000000000e+00
1.4500000000000000e+00	6.8902875883944170e-01	1.4328109410657861e+00	0.0000000000000000e+00	0.0000000000000000e+00	6.2485241839793426e-01	0.0000000000000000e+00
1.4600000000000000e+00	6.8902875883944170e-01	1.4380784652497653e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2675241839793419e-01	0.0000000000000000e+00
1.4700000000000000e+00	6.8902875883944170e-01	1.4423649894337447e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.2865241839793417e-01	0.0000000000000000e+00
1.4800000000000000e+00	6.8902875883944170e-01	1.4456705136177241e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.3055241839793414e-01	0.0000000000000000e+00
1.4900000000000000e+00	6.8902875883944170e-01	1.4479950378017035e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3245241839793412e-01	0.0000000000000000e+00
1.5000000000000000e+00	6.8902875883944170e-01	1.4493385619856829e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.3435241839793410e-01	0.0000000000000000e+00
1.5100000000000000e+00	6.8902875883944170e-01	1.4497010861696622e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.6252418397934083e-02	0.0000000000000000e+00
1.5200000000000000e+00	6.8902875883944170e-01	1.4490826103536416e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.1847581602065937e-02	0.0000000000000000e+00
1.5300000000000000e+00	6.8902875883944170e-01	1.4474831345376209e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5994758160206596e-01	0.0000000000000000e+00
1.5400000000000000e+00	6.8902875883944170e-01	1.4449026587216003e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.5804758160206598e-01	0.0000000000000000e+00
1.5500000000000000e+00	6.8902875883944170e-01	1.4413411829055796e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5614758160206600e-01	0.0000000000000000e+00
1.5600000000000001e+00	6.8902875883944170e-01	1.4367987070895589e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5424758160206602e-01	0.0000000000000000e+00
1.5700000000000001e+00	6.8902875883944170e-01	1.4312752312735382e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.5234758160206598e-01	0.0000000000000000e+00
1.5800000000000001e+00	6.8902875883944170e-01	1.4247707554575175e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.5044758160206606e-01	0.0000000000000000e+00
1.5900000000000001e+00	6.8902875883944170e-01	1.4172852796414968e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.4854758160206614e-01	0.0000000000000000e+00
1.6000000000000001e+00	6.8902875883944170e-01	1.4088188038254761e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4664758160206621e-01	0.0000000000000000e+00
1.6100000000000001e+00	6.8902875883944170e-01	1.3993713280094555e+00	0.0000000000000000e+00	0.0000000000000000e+00	-9.4474758160206629e-01	0.0000000000000000e+00
1.6200000000000001e+00	6.8902875883944170e-01	1.3889428521934348e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0428475816020664e+00	0.0000000000000000e+00
1.6300000000000001e+00	6.8902875883944170e-01	1.3775333763774142e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.1409475816020664e+00	0.0000000000000000e+00
1.6400000000000001e+00	6.8902875883944170e-01	1.3651429005613935e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.2390475816020665e+00	0.0000000000000000e+00
