2.3999999999999999e-01	1.2553216746193432e-01	1.6226384308780837e+00	2.1321471310984136e-02	-2.5221988510456175e+00	-3.7117051179249649e-01	8.8839463795767182e-02	1.5456545506513126e+00	2.5777239692880647e+00	-1.0660735655492068e-02	9.2682779187246531e-02	-1.0473999204826064e-01	-4.4419731897883591e-02
2.5000000000000000e-01	1.0211840561379720e-01	1.6179457257601588e+00	2.2209865948941809e-02	-2.3413761848137118e+00	-4.6927051179249651e-01	8.8839463795767182e-02	1.5465813784431850e+00	2.5756955693675820e+00	-1.1104932974470905e-02	9.2682779187246531e-02	-2.0283999204826064e-01	-4.4419731897883591e-02
2.6000000000000001e-01	8.0575641973776480e-02	1.6122720206422338e+00	2.3098260586899483e-02	-2.1542763640020728e+00	-5.6737051179249653e-01	8.8839463795767182e-02	1.5475082062350574e+00	2.5726861694470995e+00	-1.1549130293449741e-02	9.2682779187246531e-02	-3.0093999204826066e-01	-4.4419731897883591e-02
2.7000000000000002e-01	6.0961632001383582e-02	1.6056173155243090e+00	2.3986655224857156e-02	-1.9614009972392896e+00	-6.6547051179249650e-01	8.8839463795767182e-02	1.5484350340269297e+00	2.5686957695266170e+00	-1.1993327612428578e-02	9.2682779187246531e-02	-3.9903999204826068e-01	-4.4419731897883591e-02
2.8000000000000003e-01	4.3328960229306476e-02	1.5979816104063840e+00	2.4875049862814830e-02	-1.7632671772077109e+00	-7.6357051179249646e-01	8.8839463795767182e-02	1.5493618618188021e+00	2.5637243696061343e+00	-1.2437524931407415e-02	9.2682779187246531e-02	-4.9713999204826070e-01	-4.4419731897883591e-02
2.8999999999999998e-01	2.7724899285961266e-02	1.5893649052884591e+00	2.5763444500772503e-02	-1.5604060943345210e+00	-8.6167051179249643e-01	8.8839463795767182e-02	1.5502886896106745e+00	2.5577719696856516e+00	-1.2881722250386252e-02	9.2682779187246531e-02	-5.9523999204826072e-01	-4.4419731897883591e-02
2.9999999999999999e-01	1.4191283159089118e-02	1.5797672001705341e+00	2.6651839138730177e-02	-1.3533616126872148e+00	-9.5977051179249639e-01	8.8839463795767182e-02	1.5512155174025468e+00	2.5508385697651690e+00	-1.3325919569365088e-02	9.2682779187246531e-02	-6.9333999204826069e-01	-4.4419731897883591e-02
3.1000000000000000e-01	2.7643950401746616e-03	1.5691884950526092e+00	2.7540233776687850e-02	-1.1426888118914456e+00	-1.0578705117924965e+00	8.8839463795767182e-02	1.5521423451944192e+00	2.5429241698446865e+00	-1.3770116888343925e-02	9.2682779187246531e-02	-7.9143999204826065e-01	-4.4419731897883591e-02
3.2000000000000001e-01	-6.5251299496285782e-03	1.5576287899346841e+00	2.8428628414645524e-02	-9.2895249898032395e-01	-1.1559705117924965e+00	8.8839463795767182e-02	1.5530691729862915e+00	2.5340287699242037e+00	-1.4214314207322762e-02	9.2682779187246531e-02	-8.8953999204826062e-01	-4.4419731897883591e-02
3.3000000000000002e-01	-1.3652386891277048e-02	1.5450880848167592e+00	2.9317023052603197e-02	-7.1272569416484699e-01	-1.2540705117924966e+00	8.8839463795767182e-02	1.5539960007781639e+00	2.5241523700037209e+00	-1.4658511526301599e-02	9.2682779187246531e-02	-9.8763999204826058e-01	-4.4419731897883591e-02
3.4000000000000002e-01	-1.8598267837127657e-02	1.5315663796988341e+00	3.0205417690560871e-02	-4.9458809458506081e-01	-1.3521705117924967e+00	8.8839463795767182e-02	1.5549228285700363e+00	2.5132949700832383e+00	-1.5102708845280435e-02	9.2682779187246531e-02	-1.0857399920482607e+00	-4.4419731897883591e-02
3.5000000000000003e-01	-2.1349513038733559e-02	1.5170636745809092e+00	3.1093812328518544e-02	-2.7512452016059025e-01	-1.4502705117924968e+00	8.8839463795767182e-02	1.5558496563619086e+00	2.5014565701627558e+00	-1.5546906164259272e-02	9.2682779187246531e-02	-1.1838399920482607e+00	-4.4419731897883591e-02
3.5999999999999999e-01	-2.1898746495805164e-02	1.5015799694629841e+00	3.1982206966476218e-02	-5.4923345707160481e-02	-1.5483705117924969e+00	8.8839463795767182e-02	1.5567764841537810e+00	2.4886371702422734e+00	-1.5991103483238109e-02	9.2682779187246531e-02	-1.2819399920482608e+00	-4.4419731897883591e-02
3.7000000000000000e-01	-2.0244495731030727e-02	1.4851152643450591e+00	3.2870601604433891e-02	1.6542507647744384e-01	-1.6464705117924969e+00	8.8839463795767182e-02	1.5577033119456534e+00	2.4748367703217906e+00	-1.6435300802216946e-02	9.2682779187246531e-02	-1.3800399920482609e+00	-4.4419731897883591e-02
3.8000000000000000e-01	-1.6391195737740869e-02	1.4676695592271343e+00	3.3758996242391565e-02	3.8532999932898571e-01	-1.7445705117924970e+00	8.8839463795767182e-02	1.5586301397375257e+00	2.4600553704013080e+00	-1.6879498121195782e-02	9.2682779187246531e-02	-1.4781399920482610e+00	-4.4419731897883591e-02
3.9000000000000001e-01	-1.0349177089833479e-02	1.4492428541092093e+00	3.4647390880349238e-02	6.0420186479073912e-01	-1.8426705117924971e+00	8.8839463795767182e-02	1.5595569675293981e+00	2.4442929704808254e+00	-1.7323695440174619e-02	9.2682779187246531e-02	-1.5762399920482610e+00	-4.4419731897883591e-02
4.0000000000000002e-01	-2.1346382458358668e-03	1.4298351489912844e+00	3.5535785518306912e-02	8.2145388439976119e-01	-1.9407705117924972e+00	8.8839463795767182e-02	1.5604837953212705e+00	2.4275495705603429e+00	-1.7767892759153456e-02	9.2682779187246531e-02	-1.6743399920482611e+00	-4.4419731897883591e-02
4.1000000000000003e-01	8.2303978786438543e-03	1.4094464438733594e+00	3.6424180156264585e-02	1.0365036124479721e+00	-2.0388705117924970e+00	8.8839463795767182e-02	1.5614106231131428e+00	2.4098251706398601e+00	-1.8212090078132293e-02	9.2682779187246531e-02	-1.7724399920482612e+00	-4.4419731897883591e-02
4.1999999999999998e-01	2.0718142953648336e-02	1.3880767387554345e+00	3.7312574794222259e-02	1.2487745075004482e+00	-2.1369705117924971e+00	8.8839463795767182e-02	1.5623374509050152e+00	2.3911197707193774e+00	-1.8656287397111129e-02	9.2682779187246531e-02	-1.8705399920482613e+00	-4.4419731897883591e-02
4.2999999999999999e-01	3.5295117734493821e-02	1.3657260336375094e+00	3.8200969432179932e-02	1.4576974780845484e+00	-2.2350705117924972e+00	8.8839463795767182e-02	1.5632642786968876e+00	2.3714333707988948e+00	-1.9100484716089966e-02	9.2682779187246531e-02	-1.9686399920482613e+00	-4.4419731897883591e-02
4.4000000000000000e-01	5.1922241818553115e-02	1.3423943285195845e+00	3.9089364070137606e-02	1.6627124084059295e+00	-2.3331705117924972e+00	8.8839463795767182e-02	1.5641911064887599e+00	2.3507659708784123e+00	-1.9544682035068803e-02	9.2682779187246531e-02	-2.0667399920482614e+00	-4.4419731897883591e-02
4.5000000000000001e-01	7.0554938418563667e-02	1.3180816234016595e+00	3.9977758708095279e-02	1.8632696600010554e+00	-2.4312705117924973e+00	8.8839463795767182e-02	1.5651179342806323e+00	2.3291175709579299e+00	-1.9988879354047639e-02	9.2682779187246531e-02	-2.1648399920482615e+00	-4.4419731897883591e-02
4.6000000000000002e-01	9.1143253871566854e-02	1.2927879182837345e+00	4.0866153346052952e-02	2.0588315453003188e+00	-2.5293705117924974e+00	8.8839463795767182e-02	1.5660447620725046e+00	2.3064881710374472e+00	-2.0433076673026476e-02	9.2682779187246531e-02	-2.2629399920482616e+00	-4.4419731897883591e-02
4.7000000000000003e-01	1.1363199156307884e-01	1.2665132131658094e+00	4.1754547984010626e-02	2.2488737691511980e+00	-2.6274705117924975e+00	8.8839463795767182e-02	1.5669715898643770e+00	2.2828777711169645e+00	-2.0877273992005313e-02	9.2682779187246531e-02	-2.3610399920482616e+00	-4.4419731897883591e-02
4.7999999999999998e-01	1.3796085990744655e-01	1.2392575080478845e+00	4.2642942621968299e-02	2.4328868344367729e+00	-2.7255705117924975e+00	8.8839463795767182e-02	1.5678984176562494e+00	2.2582863711964820e+00	-2.1321471310984150e-02	9.2682779187246531e-02	-2.4591399920482617e+00	-4.4419731897883591e-02
4.8999999999999999e-01	1.6406463398765836e-01	1.2110208029299594e+00	4.3531337259925973e-02	2.6103774080211810e+00	-2.8236705117924976e+00	8.8839463795767182e-02	1.5688252454481217e+00	2.2327139712759996e+00	-2.1765668629962986e-02	9.2682779187246531e-02	-2.5572399920482618e+00	-4.4419731897883591e-02
5.0000000000000000e-01	1.9187333042125793e-01	1.1818030978120344e+00	4.4419731897883646e-02	2.7808696433599578e+00	-2.9217705117924977e+00	8.8839463795767182e-02	1.5697520732399941e+00	2.2061605713555168e+00	-2.2209865948941823e-02	9.2682779187246531e-02	-2.6553399920482619e+00	-4.4419731897883591e-02
5.1000000000000001e-01	2.2131239498355179e-01	1.1516043926941095e+00	4.5308126535841320e-02	2.9439064562293860e+00	-3.0198705117924978e+00	8.8839463795767182e-02	1.5706789010318665e+00	2.1786261714350341e+00	-2.2654063267920660e-02	9.2682779187246531e-02	-2.7534399920482620e+00	-4.4419731897883591e-02
5.2000000000000002e-01	2.5230290248509840e-01	1.1204246875761845e+00	4.6196521173798993e-02	3.0990507501546629e+00	-3.1179705117924978e+00	8.8839463795767182e-02	1.5716057288237388e+00	2.1501107715145515e+00	-2.3098260586899497e-02	9.2682779187246531e-02	-2.8515399920482620e+00	-4.4419731897883591e-02
5.3000000000000003e-01	2.8476176836761397e-01	1.0882639824582596e+00	4.7084915811756667e-02	3.2458865882515542e+00	-3.2160705117924979e+00	8.8839463795767182e-02	1.5725325566156112e+00	2.1206143715940691e+00	-2.3542457905878333e-02	9.2682779187246531e-02	-2.9496399920482621e+00	-4.4419731897883591e-02
5.4000000000000004e-01	3.1860197145101260e-01	1.0551222773403346e+00	4.7973310449714340e-02	3.3840203083398612e+00	-3.3141705117924980e+00	8.8839463795767182e-02	1.5734593844074836e+00	2.0901369716735863e+00	-2.3986655224857170e-02	9.2682779187246531e-02	-3.0477399920482622e+00	-4.4419731897883591e-02
5.5000000000000004e-01	3.5373278723440382e-01	1.0209995722224097e+00	4.8861705087672014e-02	3.5130815783391212e+00	-3.4122705117924981e+00	8.8839463795767182e-02	1.5743862121993559e+00	2.0586785717531035e+00	-2.4430852543836007e-02	9.2682779187246531e-02	-3.1458399920482623e+00	-4.4419731897883591e-02
5.6000000000000005e-01	3.9006003112557441e-01	9.8589586710448474e-01	4.9750099725629687e-02	3.6327243891170569e+00	-3.5103705117924981e+00	8.8839463795767182e-02	1.5753130399912283e+00	2.0262391718326209e+00	-2.4875049862814844e-02	9.2682779187246531e-02	-3.2439399920482623e+00	-4.4419731897883591e-02
5.7000000000000006e-01	4.2739389388407162e-01	9.5169204388620499e-01	5.0638494363587361e-02	3.7333862758497207e+00	-3.4203823218279723e+00	8.8839463795767182e-02	1.5762860763144970e+00	1.9928593309623157e+00	-2.5319247181793680e-02	9.7303632326876680e-02	-3.3379840870305251e+00	-4.4419731897883591e-02
5.7999999999999996e-01	4.6548373537955728e-01	9.1825035267117794e-01	5.1526889001545034e-02	3.8089841495485657e+00	-3.3441691215027092e+00	8.8839463795767182e-02	1.5773574915233275e+00	1.9585876445652954e+00	-2.5763444500772517e-02	1.0714152088304595e-01	-3.4271686397020251e+00	-4.4419731897883591e-02
5.8999999999999997e-01	5.0406930625750146e-01	8.8541726439880408e-01	5.2415283639502708e-02	3.8585570877944204e+00	-3.2833088272373896e+00	8.8839463795767182e-02	1.5785802662952029e+00	1.9234765794603061e+00	-2.6207641819751354e-02	1.2227747718752868e-01	-3.5111065104989350e+00	-4.4419731897883591e-02
5.9999999999999998e-01	5.4288826512371058e-01	8.5302878411835770e-01	5.3303678277460381e-02	3.8818958866209097e+00	-3.2388480280446390e+00	8.8839463795767182e-02	1.5800073576484785e+00	1.8875818997133376e+00	-2.6651839138730191e-02	1.4270913532757876e-01	-3.5894679746968552e+00	-4.4419731897883591e-02
6.0999999999999999e-01	5.8167933473163969e-01	8.2091230641358726e-01	5.4192072915418055e-02	3.8791069607929147e+00	-3.2116477704770405e+00	8.8839463795767182e-02	1.5816908895043882e+00	1.8509620259995205e+00	-2.7096036457709027e-02	1.6835318559096046e-01	-3.6619873713816942e+00	-4.4419731897883591e-02
6.2000000000000000e-01	6.2018535023128896e-01	7.8888865741036351e-01	5.5080467553375728e-02	3.8506015499649289e+00	-3.2023649003223706e+00	8.8839463795767182e-02	1.5836813835195578e+00	1.8136773349183544e+00	-2.7540233776687864e-02	1.9904940151696604e-01	-3.7284691081166095e+00	-4.4419731897883591e-02
6.3000000000000000e-01	6.5815614480820517e-01	7.5680409093153589e-01	5.5968862191333402e-02	3.7970794576916211e+00	-3.2084566478827647e+00	8.8839463795767182e-02	1.5860270455756122e+00	1.7757894058355115e+00	-2.7984431095666701e-02	2.3456620560545283e-01	-3.7887929082842837e+00	-4.4419731897883591e-02
6.4000000000000001e-01	6.9535112819607503e-01	7.2455899894791254e-01	5.6857256829291075e-02	3.7194983387869884e+00	-3.2245091983623366e+00	8.8839463795767182e-02	1.5887731686226851e+00	1.7373602619304365e+00	-2.8428628414645538e-02	2.7461230470728704e-01	-3.8429143905075014e+00	-4.4419731897883591e-02
6.5000000000000002e-01	7.3154137378643624e-01	6.9205430751515740e-01	5.7745651467248749e-02	3.6190245590361263e+00	-3.2504691432755166e+00	8.8839463795767182e-02	1.5919617102102082e+00	1.6984516526151290e+00	-2.8872825733624374e-02	3.1885415875229134e-01	-3.8908609315307419e+00	-4.4419731897883591e-02
6.6000000000000003e-01	7.6651129635312354e-01	6.5919392481101569e-01	5.8634046105206422e-02	3.4969922566687286e+00	-3.2860382704141653e+00	8.8839463795767182e-02	1.5956309717317467e+00	1.6591243211131759e+00	-2.9317023052603211e-02	3.6692615215385910e-01	-3.9327331501953022e+00	-4.4419731897883591e-02
6.7000000000000004e-01	8.0005997776922200e-01	6.2588720002579568e-01	5.9522440743164096e-02	3.3548681416098427e+00	-3.3306724785220023e+00	8.8839463795767182e-02	1.5998153849326500e+00	1.6194372700345436e+00	-2.9761220371582048e-02	4.1844132009033308e-01	-3.9687051078632134e+00	-4.4419731897883591e-02
6.8000000000000005e-01	8.3200228924639841e-01	5.9205134621148303e-01	6.0410835381121769e-02	3.1942311477176366e+00	-3.3835853814312622e+00	8.8839463795767182e-02	1.6045454072633321e+00	1.5794470386795838e+00	-3.0205417690560885e-02	4.7300223306819911e-01	-3.9990231354959764e+00	-4.4419731897883591e-02
6.9000000000000006e-01	8.6225480410303157e-01	5.5761377798154999e-01	6.1299230019079443e-02	3.0252514856633210e+00	-3.4437568229933015e+00	8.8839463795767182e-02	1.6098475233393963e+00	1.5392070065117043e+00	-3.0649615009539721e-02	5.3021160760642383e-01	-4.0240032167879578e+00	-4.4419731897883591e-02
7.0000000000000007e-01	8.9074573200010532e-01	5.2251402932868152e-01	6.2187624657037116e-02	2.8490927897073801e+00	-3.5099748652868423e+00	8.8839463795767182e-02	1.6157443860225491e+00	1.4987668798117186e+00	-3.1093812328518558e-02	5.8968626831528204e-01	-4.0440126699985557e+00	-4.4419731897883591e-02
7.0999999999999996e-01	9.1741437787633828e-01	4.8670535838722068e-01	6.3076019294994790e-02	2.6668645876232979e+00	-3.5808670941460838e+00	8.8839463795767182e-02	1.6222550164125780e+00	1.4581722270231643e+00	-3.1538009647497395e-02	6.5106303900289408e-01	-4.0594652788554404e+00	-4.4419731897883591e-02
7.1999999999999997e-01	9.4221044482965144e-01	4.5015615369733714e-01	6.3964413932952463e-02	2.4796066953313147e+00	-3.6549204689883563e+00	8.8839463795767182e-02	1.6293950524106287e+00	1.4174640706042811e+00	-3.1982206966476232e-02	7.1400359980507966e-01	-4.0708156418883235e+00	-4.4419731897883591e-02
7.2999999999999998e-01	9.6509321508415380e-01	4.1285111749859266e-01	6.4852808570910137e-02	2.2882770254502307e+00	-3.7305036198744483e+00	8.8839463795767182e-02	1.6371770339540739e+00	1.3766785418298952e+00	-3.2426404285455068e-02	7.7819815434452888e-01	-4.0785528774385877e+00	-4.4419731897883591e-02
7.3999999999999999e-01	9.8603064667742701e-01	3.7479220682172903e-01	6.5741203208867810e-02	2.0937431593273201e+00	-3.8058910676863631e+00	8.8839463795767182e-02	1.6456107120554364e+00	1.3358466033509864e+00	-3.2870601604433905e-02	8.4336781013625950e-01	-4.0831938478908780e+00	-4.4419731897883591e-02
7.5000000000000000e-01	1.0049984250443020e+00	3.3599931906343239e-01	6.6629597846825483e-02	1.8967778366875074e+00	-3.8792887758296644e+00	8.8839463795767182e-02	1.6547033684910395e+00	1.2949938425041536e+00	-3.3314798923412742e-02	9.0926564356030048e-01	-4.0852760846832652e+00	-4.4419731897883591e-02
7.6000000000000001e-01	1.0219790081158653e+00	2.9651071502145060e-01	6.7517992484783157e-02	1.6980583071563291e+00	-3.9488604041981801e+00	8.8839463795767182e-02	1.6644601334071782e+00	1.2541403364671821e+00	-3.3758996242391578e-02	9.7567649161386916e-01	-4.0853506036971456e+00	-4.4419731897883591e-02
7.7000000000000002e-01	1.0369607009498196e+00	2.5638317871133903e-01	6.8406387122740830e-02	1.4981692833954436e+00	-4.0127536310111571e+00	8.8839463795767182e-02	1.6748842892018536e+00	1.2133005884849000e+00	-3.4203193561370415e-02	1.0424155794675276e+00	-4.0839747982282244e+00	-4.4419731897883591e-02
7.8000000000000003e-01	1.0499367915152313e+00	2.1569191936675780e-01	6.9294781760698504e-02	1.2976090565411693e+00	-4.0691259344581221e+00	8.8839463795767182e-02	1.6859775506915320e+00	1.1724835326380372e+00	-3.4647390880349252e-02	1.1093261489678357e+00	-4.0817055846862855e+00	-4.4419731897883591e-02
7.9000000000000004e-01	1.0609047734991754e+00	1.7453022657412517e-01	7.0183176398656177e-02	1.0967981983944135e+00	-4.1161692792632616e+00	8.8839463795767182e-02	1.6977403136244427e+00	1.1316926030746961e+00	-3.5091588199328089e-02	1.1762762932910595e+00	-4.0790929563341036e+00	-4.4419731897883591e-02
8.0000000000000004e-01	1.0698656754332443e+00	1.3300889431211477e-01	7.1071571036613851e-02	8.9609019340689111e-01	-4.1521332262010420e+00	8.8839463795767182e-02	1.7101718658606748e+00	1.0909258623216709e+00	-3.5535785518306925e-02	1.2431552236232086e+00	-4.0766740753025204e+00	-4.4419731897883591e-02
8.1000000000000005e-01	1.0768235086544995e+00	9.1255433641275183e-02	7.1959965674571524e-02	6.9578332212552674e-01	-4.1753460670839582e+00	8.8839463795767182e-02	1.7232705578016529e+00	1.0501761822664231e+00	-3.5979982837285762e-02	1.3098691940978162e+00	-4.0749680055247861e+00	-4.4419731897883591e-02
8.2000000000000006e-01	1.0817848401990386e+00	4.9413096880525878e-02	7.2848360312529198e-02	4.9613315445390727e-01	-4.1842336760749301e+00	8.8839463795767182e-02	1.7370339307286162e+00	1.0094314706513106e+00	-3.6424180156264599e-02	1.3763372926963222e+00	-4.0744711615112550e+00	-4.4419731897883591e-02
8.3000000000000007e-01	1.0847584911765162e+00	7.6397383374076297e-03	7.3736754950486871e-02	2.9736509774776043e-01	-4.1773358543118251e+00	8.8839463795767182e-02	1.7514588034461176e+00	9.6867493543390804e-01	-3.6868377475243436e-02	1.4424872717501427e+00	-4.0756535217402563e+00	-4.4419731897883591e-02
8.3999999999999997e-01	1.0857553568655678e+00	-3.3893461914165167e-02	7.4625149588444545e-02	9.9686568905154066e-02	-4.1533200251572797e+00	8.8839463795767182e-02	1.7665413189125629e+00	9.2788537911679858e-01	-3.7312574794222272e-02	1.5082515466445356e+00	-4.0789556317109446e+00	-4.4419731897883591e-02
8.4999999999999998e-01	1.0847883419317288e+00	-7.5003384023041741e-02	7.5513544226402218e-02	-9.6701493383890474e-02	-4.1109922108876580e+00	8.8839463795767182e-02	1.7822769533159815e+00	8.8703751511309814e-01	-3.7756772113201109e-02	1.5735634403418615e+00	-4.0847864003700440e+00	-4.4419731897883591e-02
8.5999999999999999e-01	1.0818724028829279e+00	-1.1549643691879916e-01	7.6401938864359892e-02	-2.9159390488009418e-01	-4.0493052895757407e+00	8.8839463795767182e-02	1.7986604903083945e+00	8.4610229837344653e-01	-3.8200969432179946e-02	1.6383536992413004e+00	-4.0935216739651556e+00	-4.4419731897883591e-02
